GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Per capita income in the past 12 months (in 2017 inflation-adjusted dollars),Margin of Error; Per capita income in the past 12 months (in 2017 inflation-adjusted dollars)
1500000US040130608011,040130608011,"Block Group 1, Census Tract 608.01, Maricopa County, Arizona",13473,4445
1500000US040130608012,040130608012,"Block Group 2, Census Tract 608.01, Maricopa County, Arizona",13707,6141
1500000US040130608013,040130608013,"Block Group 3, Census Tract 608.01, Maricopa County, Arizona",8676,2474
1500000US040130608014,040130608014,"Block Group 4, Census Tract 608.01, Maricopa County, Arizona",23916,3400
1500000US040130608015,040130608015,"Block Group 5, Census Tract 608.01, Maricopa County, Arizona",15248,4614
1500000US040130608021,040130608021,"Block Group 1, Census Tract 608.02, Maricopa County, Arizona",25480,3294
1500000US040130608022,040130608022,"Block Group 2, Census Tract 608.02, Maricopa County, Arizona",16714,2249
1500000US040130609011,040130609011,"Block Group 1, Census Tract 609.01, Maricopa County, Arizona",10135,5136
1500000US040130609012,040130609012,"Block Group 2, Census Tract 609.01, Maricopa County, Arizona",24501,3632
1500000US040130609013,040130609013,"Block Group 3, Census Tract 609.01, Maricopa County, Arizona",19923,3548
1500000US040130609021,040130609021,"Block Group 1, Census Tract 609.02, Maricopa County, Arizona",15795,3417
1500000US040130609022,040130609022,"Block Group 2, Census Tract 609.02, Maricopa County, Arizona",9663,2481
1500000US040130609023,040130609023,"Block Group 3, Census Tract 609.02, Maricopa County, Arizona",10479,2713
1500000US040130609031,040130609031,"Block Group 1, Census Tract 609.03, Maricopa County, Arizona",14813,3031
1500000US040130609032,040130609032,"Block Group 2, Census Tract 609.03, Maricopa County, Arizona",9895,4365
1500000US040130609033,040130609033,"Block Group 3, Census Tract 609.03, Maricopa County, Arizona",17115,3028
1500000US040130609034,040130609034,"Block Group 4, Census Tract 609.03, Maricopa County, Arizona",19100,6017
1500000US040130609041,040130609041,"Block Group 1, Census Tract 609.04, Maricopa County, Arizona",13243,4193
1500000US040130609042,040130609042,"Block Group 2, Census Tract 609.04, Maricopa County, Arizona",21352,3519
1500000US040130609043,040130609043,"Block Group 3, Census Tract 609.04, Maricopa County, Arizona",16595,3106
1500000US040130610091,040130610091,"Block Group 1, Census Tract 610.09, Maricopa County, Arizona",25555,5498
1500000US040130610092,040130610092,"Block Group 2, Census Tract 610.09, Maricopa County, Arizona",24024,3426
1500000US040130610093,040130610093,"Block Group 3, Census Tract 610.09, Maricopa County, Arizona",58875,12352
1500000US040130610094,040130610094,"Block Group 4, Census Tract 610.09, Maricopa County, Arizona",49003,16566
1500000US040130610101,040130610101,"Block Group 1, Census Tract 610.10, Maricopa County, Arizona",29982,4939
1500000US040130610102,040130610102,"Block Group 2, Census Tract 610.10, Maricopa County, Arizona",38556,8383
1500000US040130610103,040130610103,"Block Group 3, Census Tract 610.10, Maricopa County, Arizona",57068,11815
1500000US040130610111,040130610111,"Block Group 1, Census Tract 610.11, Maricopa County, Arizona",24263,7841
1500000US040130610112,040130610112,"Block Group 2, Census Tract 610.11, Maricopa County, Arizona",23171,2990
1500000US040130610121,040130610121,"Block Group 1, Census Tract 610.12, Maricopa County, Arizona",40189,6270
1500000US040130610122,040130610122,"Block Group 2, Census Tract 610.12, Maricopa County, Arizona",13925,3449
1500000US040130610123,040130610123,"Block Group 3, Census Tract 610.12, Maricopa County, Arizona",30652,5572
1500000US040130610124,040130610124,"Block Group 4, Census Tract 610.12, Maricopa County, Arizona",37615,8300
1500000US040130610131,040130610131,"Block Group 1, Census Tract 610.13, Maricopa County, Arizona",31075,4042
1500000US040130610132,040130610132,"Block Group 2, Census Tract 610.13, Maricopa County, Arizona",30094,3894
1500000US040130610141,040130610141,"Block Group 1, Census Tract 610.14, Maricopa County, Arizona",23509,2400
1500000US040130610142,040130610142,"Block Group 2, Census Tract 610.14, Maricopa County, Arizona",29583,4398
1500000US040130610151,040130610151,"Block Group 1, Census Tract 610.15, Maricopa County, Arizona",31305,7817
1500000US040130610152,040130610152,"Block Group 2, Census Tract 610.15, Maricopa County, Arizona",19882,4519
1500000US040130610153,040130610153,"Block Group 3, Census Tract 610.15, Maricopa County, Arizona",37955,5938
1500000US040130610161,040130610161,"Block Group 1, Census Tract 610.16, Maricopa County, Arizona",36011,3820
1500000US040130610171,040130610171,"Block Group 1, Census Tract 610.17, Maricopa County, Arizona",3222,1350
1500000US040130610181,040130610181,"Block Group 1, Census Tract 610.18, Maricopa County, Arizona",48853,5953
1500000US040130610182,040130610182,"Block Group 2, Census Tract 610.18, Maricopa County, Arizona",40098,5482
1500000US040130610183,040130610183,"Block Group 3, Census Tract 610.18, Maricopa County, Arizona",46173,6894
1500000US040130610191,040130610191,"Block Group 1, Census Tract 610.19, Maricopa County, Arizona",26170,3433
1500000US040130610192,040130610192,"Block Group 2, Census Tract 610.19, Maricopa County, Arizona",17225,3197
1500000US040130610193,040130610193,"Block Group 3, Census Tract 610.19, Maricopa County, Arizona",23763,2650
1500000US040130610201,040130610201,"Block Group 1, Census Tract 610.20, Maricopa County, Arizona",33050,7801
1500000US040130610202,040130610202,"Block Group 2, Census Tract 610.20, Maricopa County, Arizona",32014,6151
1500000US040130610203,040130610203,"Block Group 3, Census Tract 610.20, Maricopa County, Arizona",39579,8699
1500000US040130610211,040130610211,"Block Group 1, Census Tract 610.21, Maricopa County, Arizona",26511,3395
1500000US040130610221,040130610221,"Block Group 1, Census Tract 610.22, Maricopa County, Arizona",27506,5601
1500000US040130610222,040130610222,"Block Group 2, Census Tract 610.22, Maricopa County, Arizona",20845,4282
1500000US040130610223,040130610223,"Block Group 3, Census Tract 610.22, Maricopa County, Arizona",25018,5331
1500000US040130610231,040130610231,"Block Group 1, Census Tract 610.23, Maricopa County, Arizona",18950,3953
1500000US040130610232,040130610232,"Block Group 2, Census Tract 610.23, Maricopa County, Arizona",35446,9067
1500000US040130610233,040130610233,"Block Group 3, Census Tract 610.23, Maricopa County, Arizona",27644,5513
1500000US040130610234,040130610234,"Block Group 4, Census Tract 610.23, Maricopa County, Arizona",27144,3757
1500000US040130610241,040130610241,"Block Group 1, Census Tract 610.24, Maricopa County, Arizona",19430,2615
1500000US040130610251,040130610251,"Block Group 1, Census Tract 610.25, Maricopa County, Arizona",28921,3455
1500000US040130610252,040130610252,"Block Group 2, Census Tract 610.25, Maricopa County, Arizona",30020,4694
1500000US040130610253,040130610253,"Block Group 3, Census Tract 610.25, Maricopa County, Arizona",20452,3225
1500000US040130610261,040130610261,"Block Group 1, Census Tract 610.26, Maricopa County, Arizona",22677,3122
1500000US040130610262,040130610262,"Block Group 2, Census Tract 610.26, Maricopa County, Arizona",25536,3375
1500000US040130610271,040130610271,"Block Group 1, Census Tract 610.27, Maricopa County, Arizona",22554,4516
1500000US040130610272,040130610272,"Block Group 2, Census Tract 610.27, Maricopa County, Arizona",32009,6449
1500000US040130610273,040130610273,"Block Group 3, Census Tract 610.27, Maricopa County, Arizona",26287,5702
1500000US040130610274,040130610274,"Block Group 4, Census Tract 610.27, Maricopa County, Arizona",25531,8683
1500000US040130610275,040130610275,"Block Group 5, Census Tract 610.27, Maricopa County, Arizona",19107,4975
1500000US040130610281,040130610281,"Block Group 1, Census Tract 610.28, Maricopa County, Arizona",27430,4248
1500000US040130610291,040130610291,"Block Group 1, Census Tract 610.29, Maricopa County, Arizona",23993,4041
1500000US040130610292,040130610292,"Block Group 2, Census Tract 610.29, Maricopa County, Arizona",27804,6045
1500000US040130610293,040130610293,"Block Group 3, Census Tract 610.29, Maricopa County, Arizona",25634,3299
1500000US040130610294,040130610294,"Block Group 4, Census Tract 610.29, Maricopa County, Arizona",27157,6287
1500000US040130610301,040130610301,"Block Group 1, Census Tract 610.30, Maricopa County, Arizona",39152,11852
1500000US040130610302,040130610302,"Block Group 2, Census Tract 610.30, Maricopa County, Arizona",24279,2975
1500000US040130610303,040130610303,"Block Group 3, Census Tract 610.30, Maricopa County, Arizona",32604,14179
1500000US040130610311,040130610311,"Block Group 1, Census Tract 610.31, Maricopa County, Arizona",25530,3353
1500000US040130610321,040130610321,"Block Group 1, Census Tract 610.32, Maricopa County, Arizona",23033,4196
1500000US040130610322,040130610322,"Block Group 2, Census Tract 610.32, Maricopa County, Arizona",25475,3335
1500000US040130610323,040130610323,"Block Group 3, Census Tract 610.32, Maricopa County, Arizona",19612,4958
1500000US040130610324,040130610324,"Block Group 4, Census Tract 610.32, Maricopa County, Arizona",23015,4009
1500000US040130610331,040130610331,"Block Group 1, Census Tract 610.33, Maricopa County, Arizona",22272,4974
1500000US040130610332,040130610332,"Block Group 2, Census Tract 610.33, Maricopa County, Arizona",23532,5447
1500000US040130610333,040130610333,"Block Group 3, Census Tract 610.33, Maricopa County, Arizona",22483,3746
1500000US040130610341,040130610341,"Block Group 1, Census Tract 610.34, Maricopa County, Arizona",23902,9510
1500000US040130610342,040130610342,"Block Group 2, Census Tract 610.34, Maricopa County, Arizona",24608,5631
1500000US040130610343,040130610343,"Block Group 3, Census Tract 610.34, Maricopa County, Arizona",25729,6345
