GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
1500000US320030005163,320030005163,"Block Group 3, Census Tract 5.16, Clark County, Nevada",8910,2407
1500000US320030005164,320030005164,"Block Group 4, Census Tract 5.16, Clark County, Nevada",12164,2183
1500000US320030005171,320030005171,"Block Group 1, Census Tract 5.17, Clark County, Nevada",20971,12214
1500000US320030005172,320030005172,"Block Group 2, Census Tract 5.17, Clark County, Nevada",15226,3599
1500000US320030005173,320030005173,"Block Group 3, Census Tract 5.17, Clark County, Nevada",14453,3449
1500000US320030005174,320030005174,"Block Group 4, Census Tract 5.17, Clark County, Nevada",20441,6746
1500000US320030005181,320030005181,"Block Group 1, Census Tract 5.18, Clark County, Nevada",14873,6099
1500000US320030005182,320030005182,"Block Group 2, Census Tract 5.18, Clark County, Nevada",9622,3508
1500000US320030005183,320030005183,"Block Group 3, Census Tract 5.18, Clark County, Nevada",24621,6871
1500000US320030005184,320030005184,"Block Group 4, Census Tract 5.18, Clark County, Nevada",10934,1678
1500000US320030005185,320030005185,"Block Group 5, Census Tract 5.18, Clark County, Nevada",10733,4879
1500000US320030005191,320030005191,"Block Group 1, Census Tract 5.19, Clark County, Nevada",20481,3723
1500000US320030005192,320030005192,"Block Group 2, Census Tract 5.19, Clark County, Nevada",15219,4502
1500000US320030005193,320030005193,"Block Group 3, Census Tract 5.19, Clark County, Nevada",14199,2704
1500000US320030005194,320030005194,"Block Group 4, Census Tract 5.19, Clark County, Nevada",8878,3831
1500000US320030005201,320030005201,"Block Group 1, Census Tract 5.20, Clark County, Nevada",16894,4167
1500000US320030005202,320030005202,"Block Group 2, Census Tract 5.20, Clark County, Nevada",9318,1851
1500000US320030005211,320030005211,"Block Group 1, Census Tract 5.21, Clark County, Nevada",18865,5694
1500000US320030005212,320030005212,"Block Group 2, Census Tract 5.21, Clark County, Nevada",9049,2337
1500000US320030005213,320030005213,"Block Group 3, Census Tract 5.21, Clark County, Nevada",10171,3795
1500000US320030005214,320030005214,"Block Group 4, Census Tract 5.21, Clark County, Nevada",13464,2695
1500000US320030005221,320030005221,"Block Group 1, Census Tract 5.22, Clark County, Nevada",9600,2688
1500000US320030005222,320030005222,"Block Group 2, Census Tract 5.22, Clark County, Nevada",10707,3338
1500000US320030005223,320030005223,"Block Group 3, Census Tract 5.22, Clark County, Nevada",12358,3532
1500000US320030005231,320030005231,"Block Group 1, Census Tract 5.23, Clark County, Nevada",11490,1814
1500000US320030005232,320030005232,"Block Group 2, Census Tract 5.23, Clark County, Nevada",14014,5054
1500000US320030005241,320030005241,"Block Group 1, Census Tract 5.24, Clark County, Nevada",15115,3766
1500000US320030005242,320030005242,"Block Group 2, Census Tract 5.24, Clark County, Nevada",8469,1951
1500000US320030005243,320030005243,"Block Group 3, Census Tract 5.24, Clark County, Nevada",11006,2366
1500000US320030005251,320030005251,"Block Group 1, Census Tract 5.25, Clark County, Nevada",12872,2318
1500000US320030005252,320030005252,"Block Group 2, Census Tract 5.25, Clark County, Nevada",15389,3007
1500000US320030005253,320030005253,"Block Group 3, Census Tract 5.25, Clark County, Nevada",13039,3160
1500000US320030005261,320030005261,"Block Group 1, Census Tract 5.26, Clark County, Nevada",13821,4513
1500000US320030005262,320030005262,"Block Group 2, Census Tract 5.26, Clark County, Nevada",16606,2480
1500000US320030005271,320030005271,"Block Group 1, Census Tract 5.27, Clark County, Nevada",12078,2711
1500000US320030005272,320030005272,"Block Group 2, Census Tract 5.27, Clark County, Nevada",14028,2770
1500000US320030005273,320030005273,"Block Group 3, Census Tract 5.27, Clark County, Nevada",23110,8722
1500000US320030005281,320030005281,"Block Group 1, Census Tract 5.28, Clark County, Nevada",8233,3737
1500000US320030005282,320030005282,"Block Group 2, Census Tract 5.28, Clark County, Nevada",12181,2079
1500000US320030005283,320030005283,"Block Group 3, Census Tract 5.28, Clark County, Nevada",14800,2349
1500000US320030006001,320030006001,"Block Group 1, Census Tract 6, Clark County, Nevada",15534,2772
1500000US320030006002,320030006002,"Block Group 2, Census Tract 6, Clark County, Nevada",14389,3810
1500000US320030007001,320030007001,"Block Group 1, Census Tract 7, Clark County, Nevada",9052,1636
1500000US320030007002,320030007002,"Block Group 2, Census Tract 7, Clark County, Nevada",-,**
1500000US320030007003,320030007003,"Block Group 3, Census Tract 7, Clark County, Nevada",26523,6395
1500000US320030007004,320030007004,"Block Group 4, Census Tract 7, Clark County, Nevada",28387,10000
1500000US320030008001,320030008001,"Block Group 1, Census Tract 8, Clark County, Nevada",20662,3139
1500000US320030008002,320030008002,"Block Group 2, Census Tract 8, Clark County, Nevada",11711,3202
1500000US320030009001,320030009001,"Block Group 1, Census Tract 9, Clark County, Nevada",58822,11922
1500000US320030010031,320030010031,"Block Group 1, Census Tract 10.03, Clark County, Nevada",24759,6561
1500000US320030010032,320030010032,"Block Group 2, Census Tract 10.03, Clark County, Nevada",21114,4063
1500000US320030010033,320030010033,"Block Group 3, Census Tract 10.03, Clark County, Nevada",21172,5176
1500000US320030010041,320030010041,"Block Group 1, Census Tract 10.04, Clark County, Nevada",16907,4749
1500000US320030010042,320030010042,"Block Group 2, Census Tract 10.04, Clark County, Nevada",25408,5096
1500000US320030010043,320030010043,"Block Group 3, Census Tract 10.04, Clark County, Nevada",46573,32720
1500000US320030010044,320030010044,"Block Group 4, Census Tract 10.04, Clark County, Nevada",22515,6343
1500000US320030010045,320030010045,"Block Group 5, Census Tract 10.04, Clark County, Nevada",20793,9229
1500000US320030010046,320030010046,"Block Group 6, Census Tract 10.04, Clark County, Nevada",20670,2469
1500000US320030010051,320030010051,"Block Group 1, Census Tract 10.05, Clark County, Nevada",64545,16441
1500000US320030010052,320030010052,"Block Group 2, Census Tract 10.05, Clark County, Nevada",50249,11882
1500000US320030010061,320030010061,"Block Group 1, Census Tract 10.06, Clark County, Nevada",81548,33904
1500000US320030010062,320030010062,"Block Group 2, Census Tract 10.06, Clark County, Nevada",32567,6543
1500000US320030010063,320030010063,"Block Group 3, Census Tract 10.06, Clark County, Nevada",35177,4937
1500000US320030011001,320030011001,"Block Group 1, Census Tract 11, Clark County, Nevada",14773,3928
1500000US320030011002,320030011002,"Block Group 2, Census Tract 11, Clark County, Nevada",12936,4418
1500000US320030011003,320030011003,"Block Group 3, Census Tract 11, Clark County, Nevada",19608,5458
1500000US320030012001,320030012001,"Block Group 1, Census Tract 12, Clark County, Nevada",27667,7282
1500000US320030012002,320030012002,"Block Group 2, Census Tract 12, Clark County, Nevada",22842,6398
1500000US320030012003,320030012003,"Block Group 3, Census Tract 12, Clark County, Nevada",16305,3367
1500000US320030013001,320030013001,"Block Group 1, Census Tract 13, Clark County, Nevada",38660,8136
1500000US320030013002,320030013002,"Block Group 2, Census Tract 13, Clark County, Nevada",24712,13511
1500000US320030013003,320030013003,"Block Group 3, Census Tract 13, Clark County, Nevada",18068,4538
1500000US320030013004,320030013004,"Block Group 4, Census Tract 13, Clark County, Nevada",24321,8305
1500000US320030013005,320030013005,"Block Group 5, Census Tract 13, Clark County, Nevada",26309,7334
1500000US320030014011,320030014011,"Block Group 1, Census Tract 14.01, Clark County, Nevada",15280,3805
1500000US320030014012,320030014012,"Block Group 2, Census Tract 14.01, Clark County, Nevada",20150,5977
1500000US320030014021,320030014021,"Block Group 1, Census Tract 14.02, Clark County, Nevada",13128,3078
1500000US320030014022,320030014022,"Block Group 2, Census Tract 14.02, Clark County, Nevada",17337,5491
1500000US320030014023,320030014023,"Block Group 3, Census Tract 14.02, Clark County, Nevada",13647,3848
1500000US320030014024,320030014024,"Block Group 4, Census Tract 14.02, Clark County, Nevada",12306,5219
1500000US320030015011,320030015011,"Block Group 1, Census Tract 15.01, Clark County, Nevada",14624,2772
1500000US320030015012,320030015012,"Block Group 2, Census Tract 15.01, Clark County, Nevada",23674,6339
1500000US320030015013,320030015013,"Block Group 3, Census Tract 15.01, Clark County, Nevada",14507,7353
1500000US320030015021,320030015021,"Block Group 1, Census Tract 15.02, Clark County, Nevada",18928,2987
1500000US320030015022,320030015022,"Block Group 2, Census Tract 15.02, Clark County, Nevada",18323,3965
1500000US320030015023,320030015023,"Block Group 3, Census Tract 15.02, Clark County, Nevada",20799,2458
1500000US320030015024,320030015024,"Block Group 4, Census Tract 15.02, Clark County, Nevada",12093,2530
1500000US320030016071,320030016071,"Block Group 1, Census Tract 16.07, Clark County, Nevada",9891,4877
1500000US320030016072,320030016072,"Block Group 2, Census Tract 16.07, Clark County, Nevada",16969,4221
1500000US320030016073,320030016073,"Block Group 3, Census Tract 16.07, Clark County, Nevada",20881,5098
1500000US320030016074,320030016074,"Block Group 4, Census Tract 16.07, Clark County, Nevada",13141,3722
1500000US320030016081,320030016081,"Block Group 1, Census Tract 16.08, Clark County, Nevada",20270,7953
1500000US320030016082,320030016082,"Block Group 2, Census Tract 16.08, Clark County, Nevada",19913,3734
1500000US320030016091,320030016091,"Block Group 1, Census Tract 16.09, Clark County, Nevada",16062,3802
1500000US320030016092,320030016092,"Block Group 2, Census Tract 16.09, Clark County, Nevada",15273,3777
1500000US320030016093,320030016093,"Block Group 3, Census Tract 16.09, Clark County, Nevada",20298,5664
1500000US320030016094,320030016094,"Block Group 4, Census Tract 16.09, Clark County, Nevada",17436,6907
1500000US320030016101,320030016101,"Block Group 1, Census Tract 16.10, Clark County, Nevada",17029,2666
1500000US320030016102,320030016102,"Block Group 2, Census Tract 16.10, Clark County, Nevada",20272,3307
1500000US320030016111,320030016111,"Block Group 1, Census Tract 16.11, Clark County, Nevada",17906,3134
1500000US320030016112,320030016112,"Block Group 2, Census Tract 16.11, Clark County, Nevada",25386,6729
1500000US320030016113,320030016113,"Block Group 3, Census Tract 16.11, Clark County, Nevada",17756,3562
1500000US320030016121,320030016121,"Block Group 1, Census Tract 16.12, Clark County, Nevada",15158,5093
1500000US320030016122,320030016122,"Block Group 2, Census Tract 16.12, Clark County, Nevada",22122,5879
1500000US320030016123,320030016123,"Block Group 3, Census Tract 16.12, Clark County, Nevada",16554,4173
1500000US320030016124,320030016124,"Block Group 4, Census Tract 16.12, Clark County, Nevada",12672,3596
1500000US320030016125,320030016125,"Block Group 5, Census Tract 16.12, Clark County, Nevada",10730,2166
1500000US320030016131,320030016131,"Block Group 1, Census Tract 16.13, Clark County, Nevada",17907,5148
1500000US320030016132,320030016132,"Block Group 2, Census Tract 16.13, Clark County, Nevada",18007,2952
1500000US320030016133,320030016133,"Block Group 3, Census Tract 16.13, Clark County, Nevada",15953,3871
1500000US320030017061,320030017061,"Block Group 1, Census Tract 17.06, Clark County, Nevada",29954,4924
1500000US320030017062,320030017062,"Block Group 2, Census Tract 17.06, Clark County, Nevada",26060,3772
1500000US320030017071,320030017071,"Block Group 1, Census Tract 17.07, Clark County, Nevada",26750,6708
1500000US320030017081,320030017081,"Block Group 1, Census Tract 17.08, Clark County, Nevada",25775,4521
1500000US320030017082,320030017082,"Block Group 2, Census Tract 17.08, Clark County, Nevada",17637,6717
1500000US320030017091,320030017091,"Block Group 1, Census Tract 17.09, Clark County, Nevada",23522,3444
1500000US320030017101,320030017101,"Block Group 1, Census Tract 17.10, Clark County, Nevada",23214,5547
1500000US320030017102,320030017102,"Block Group 2, Census Tract 17.10, Clark County, Nevada",25326,5883
1500000US320030017111,320030017111,"Block Group 1, Census Tract 17.11, Clark County, Nevada",26320,7452
1500000US320030017112,320030017112,"Block Group 2, Census Tract 17.11, Clark County, Nevada",22726,5531
1500000US320030017121,320030017121,"Block Group 1, Census Tract 17.12, Clark County, Nevada",26294,6087
1500000US320030017122,320030017122,"Block Group 2, Census Tract 17.12, Clark County, Nevada",25993,5040
1500000US320030017131,320030017131,"Block Group 1, Census Tract 17.13, Clark County, Nevada",21823,2755
1500000US320030017132,320030017132,"Block Group 2, Census Tract 17.13, Clark County, Nevada",17494,3289
1500000US320030017141,320030017141,"Block Group 1, Census Tract 17.14, Clark County, Nevada",18545,3844
1500000US320030017142,320030017142,"Block Group 2, Census Tract 17.14, Clark County, Nevada",23533,4532
1500000US320030017151,320030017151,"Block Group 1, Census Tract 17.15, Clark County, Nevada",26018,8886
1500000US320030017152,320030017152,"Block Group 2, Census Tract 17.15, Clark County, Nevada",20177,4140
1500000US320030017161,320030017161,"Block Group 1, Census Tract 17.16, Clark County, Nevada",18513,4390
1500000US320030017171,320030017171,"Block Group 1, Census Tract 17.17, Clark County, Nevada",55083,16230
1500000US320030017181,320030017181,"Block Group 1, Census Tract 17.18, Clark County, Nevada",14614,3125
1500000US320030017182,320030017182,"Block Group 2, Census Tract 17.18, Clark County, Nevada",18423,3696
1500000US320030018011,320030018011,"Block Group 1, Census Tract 18.01, Clark County, Nevada",33611,24619
1500000US320030018012,320030018012,"Block Group 2, Census Tract 18.01, Clark County, Nevada",22481,13949
1500000US320030018013,320030018013,"Block Group 3, Census Tract 18.01, Clark County, Nevada",22330,4225
