GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
1500000US320030005261,320030005261,"Block Group 1, Census Tract 5.26, Clark County, Nevada",1243,369
1500000US320030005262,320030005262,"Block Group 2, Census Tract 5.26, Clark County, Nevada",1626,303
1500000US320030005271,320030005271,"Block Group 1, Census Tract 5.27, Clark County, Nevada",1131,229
1500000US320030005272,320030005272,"Block Group 2, Census Tract 5.27, Clark County, Nevada",1810,302
1500000US320030005273,320030005273,"Block Group 3, Census Tract 5.27, Clark County, Nevada",1110,240
1500000US320030005281,320030005281,"Block Group 1, Census Tract 5.28, Clark County, Nevada",793,223
1500000US320030005282,320030005282,"Block Group 2, Census Tract 5.28, Clark County, Nevada",930,205
1500000US320030005283,320030005283,"Block Group 3, Census Tract 5.28, Clark County, Nevada",1746,293
1500000US320030006001,320030006001,"Block Group 1, Census Tract 6, Clark County, Nevada",1173,246
1500000US320030006002,320030006002,"Block Group 2, Census Tract 6, Clark County, Nevada",1198,334
1500000US320030007001,320030007001,"Block Group 1, Census Tract 7, Clark County, Nevada",3121,185
1500000US320030007002,320030007002,"Block Group 2, Census Tract 7, Clark County, Nevada",0,12
1500000US320030007003,320030007003,"Block Group 3, Census Tract 7, Clark County, Nevada",558,167
1500000US320030007004,320030007004,"Block Group 4, Census Tract 7, Clark County, Nevada",523,130
1500000US320030008001,320030008001,"Block Group 1, Census Tract 8, Clark County, Nevada",1258,161
1500000US320030008002,320030008002,"Block Group 2, Census Tract 8, Clark County, Nevada",849,306
1500000US320030009001,320030009001,"Block Group 1, Census Tract 9, Clark County, Nevada",1359,188
1500000US320030010031,320030010031,"Block Group 1, Census Tract 10.03, Clark County, Nevada",1058,369
1500000US320030010032,320030010032,"Block Group 2, Census Tract 10.03, Clark County, Nevada",1784,371
1500000US320030010033,320030010033,"Block Group 3, Census Tract 10.03, Clark County, Nevada",1055,365
1500000US320030010041,320030010041,"Block Group 1, Census Tract 10.04, Clark County, Nevada",1221,538
1500000US320030010042,320030010042,"Block Group 2, Census Tract 10.04, Clark County, Nevada",1249,284
1500000US320030010043,320030010043,"Block Group 3, Census Tract 10.04, Clark County, Nevada",655,395
1500000US320030010044,320030010044,"Block Group 4, Census Tract 10.04, Clark County, Nevada",2372,624
1500000US320030010045,320030010045,"Block Group 5, Census Tract 10.04, Clark County, Nevada",1167,577
1500000US320030010046,320030010046,"Block Group 6, Census Tract 10.04, Clark County, Nevada",666,451
1500000US320030010051,320030010051,"Block Group 1, Census Tract 10.05, Clark County, Nevada",958,137
1500000US320030010052,320030010052,"Block Group 2, Census Tract 10.05, Clark County, Nevada",662,144
1500000US320030010061,320030010061,"Block Group 1, Census Tract 10.06, Clark County, Nevada",383,150
