,GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,income
0,Id,Id2,Geography,Estimate; Total,Margin of Error; Total,Estimate; Per capita income in the past 12 months (in 2017 inflation-adjusted dollars)
141,1500000US131210075003,131210075003,"Block Group 3, Census Tract 75, Fulton County, Georgia",1167,245,19953
142,1500000US131210075004,131210075004,"Block Group 4, Census Tract 75, Fulton County, Georgia",829,255,18964
143,1500000US131210076021,131210076021,"Block Group 1, Census Tract 76.02, Fulton County, Georgia",687,214,14306
144,1500000US131210076022,131210076022,"Block Group 2, Census Tract 76.02, Fulton County, Georgia",1124,344,20395
145,1500000US131210076023,131210076023,"Block Group 3, Census Tract 76.02, Fulton County, Georgia",926,169,24284
146,1500000US131210076031,131210076031,"Block Group 1, Census Tract 76.03, Fulton County, Georgia",2033,758,9345
147,1500000US131210076032,131210076032,"Block Group 2, Census Tract 76.03, Fulton County, Georgia",1561,451,7129
148,1500000US131210076033,131210076033,"Block Group 3, Census Tract 76.03, Fulton County, Georgia",1019,359,17368
149,1500000US131210076041,131210076041,"Block Group 1, Census Tract 76.04, Fulton County, Georgia",2536,533,16403
150,1500000US131210077031,131210077031,"Block Group 1, Census Tract 77.03, Fulton County, Georgia",1121,364,25266
151,1500000US131210077032,131210077032,"Block Group 2, Census Tract 77.03, Fulton County, Georgia",1771,363,29985
152,1500000US131210077033,131210077033,"Block Group 3, Census Tract 77.03, Fulton County, Georgia",1511,417,17570
153,1500000US131210077041,131210077041,"Block Group 1, Census Tract 77.04, Fulton County, Georgia",1459,549,8626
154,1500000US131210077042,131210077042,"Block Group 2, Census Tract 77.04, Fulton County, Georgia",2265,581,14880
155,1500000US131210077043,131210077043,"Block Group 3, Census Tract 77.04, Fulton County, Georgia",2128,487,27775
156,1500000US131210077051,131210077051,"Block Group 1, Census Tract 77.05, Fulton County, Georgia",2282,545,12254
157,1500000US131210077052,131210077052,"Block Group 2, Census Tract 77.05, Fulton County, Georgia",2336,440,17332
158,1500000US131210077061,131210077061,"Block Group 1, Census Tract 77.06, Fulton County, Georgia",1602,416,21738
159,1500000US131210077062,131210077062,"Block Group 2, Census Tract 77.06, Fulton County, Georgia",2781,697,26417
160,1500000US131210077063,131210077063,"Block Group 3, Census Tract 77.06, Fulton County, Georgia",5210,1142,23008
161,1500000US131210078021,131210078021,"Block Group 1, Census Tract 78.02, Fulton County, Georgia",5025,1090,20270
162,1500000US131210078022,131210078022,"Block Group 2, Census Tract 78.02, Fulton County, Georgia",2863,922,28593
163,1500000US131210078023,131210078023,"Block Group 3, Census Tract 78.02, Fulton County, Georgia",936,632,27615
164,1500000US131210078024,131210078024,"Block Group 4, Census Tract 78.02, Fulton County, Georgia",1578,542,47439
165,1500000US131210078051,131210078051,"Block Group 1, Census Tract 78.05, Fulton County, Georgia",1786,713,13721
166,1500000US131210078052,131210078052,"Block Group 2, Census Tract 78.05, Fulton County, Georgia",1754,532,28102
167,1500000US131210078061,131210078061,"Block Group 1, Census Tract 78.06, Fulton County, Georgia",1686,561,14730
168,1500000US131210078062,131210078062,"Block Group 2, Census Tract 78.06, Fulton County, Georgia",4143,1004,15134
169,1500000US131210078063,131210078063,"Block Group 3, Census Tract 78.06, Fulton County, Georgia",1206,512,18331
170,1500000US131210078071,131210078071,"Block Group 1, Census Tract 78.07, Fulton County, Georgia",2684,840,7996
171,1500000US131210078072,131210078072,"Block Group 2, Census Tract 78.07, Fulton County, Georgia",880,335,17333
172,1500000US131210078081,131210078081,"Block Group 1, Census Tract 78.08, Fulton County, Georgia",2047,390,10757
173,1500000US131210078082,131210078082,"Block Group 2, Census Tract 78.08, Fulton County, Georgia",2400,485,8025
174,1500000US131210079001,131210079001,"Block Group 1, Census Tract 79, Fulton County, Georgia",1551,500,29741
175,1500000US131210079002,131210079002,"Block Group 2, Census Tract 79, Fulton County, Georgia",1007,473,28971
176,1500000US131210079003,131210079003,"Block Group 3, Census Tract 79, Fulton County, Georgia",2897,710,33412
177,1500000US131210080001,131210080001,"Block Group 1, Census Tract 80, Fulton County, Georgia",1278,558,16032
178,1500000US131210080002,131210080002,"Block Group 2, Census Tract 80, Fulton County, Georgia",1359,499,15004
179,1500000US131210080003,131210080003,"Block Group 3, Census Tract 80, Fulton County, Georgia",588,283,15164
180,1500000US131210080004,131210080004,"Block Group 4, Census Tract 80, Fulton County, Georgia",1423,429,20955
181,1500000US131210080005,131210080005,"Block Group 5, Census Tract 80, Fulton County, Georgia",1317,388,27449
182,1500000US131210081011,131210081011,"Block Group 1, Census Tract 81.01, Fulton County, Georgia",1301,202,14935
183,1500000US131210081021,131210081021,"Block Group 1, Census Tract 81.02, Fulton County, Georgia",1084,448,11849
184,1500000US131210081022,131210081022,"Block Group 2, Census Tract 81.02, Fulton County, Georgia",1156,530,22297
185,1500000US131210081023,131210081023,"Block Group 3, Census Tract 81.02, Fulton County, Georgia",2069,570,15509
186,1500000US131210081024,131210081024,"Block Group 4, Census Tract 81.02, Fulton County, Georgia",2567,620,12736
187,1500000US131210082011,131210082011,"Block Group 1, Census Tract 82.01, Fulton County, Georgia",2576,1164,17126
188,1500000US131210082012,131210082012,"Block Group 2, Census Tract 82.01, Fulton County, Georgia",2301,551,28189
189,1500000US131210082013,131210082013,"Block Group 3, Census Tract 82.01, Fulton County, Georgia",678,253,19629
190,1500000US131210082021,131210082021,"Block Group 1, Census Tract 82.02, Fulton County, Georgia",918,231,12910
191,1500000US131210082022,131210082022,"Block Group 2, Census Tract 82.02, Fulton County, Georgia",877,186,16860
192,1500000US131210082023,131210082023,"Block Group 3, Census Tract 82.02, Fulton County, Georgia",295,131,17059
193,1500000US131210082024,131210082024,"Block Group 4, Census Tract 82.02, Fulton County, Georgia",0,13,-
194,1500000US131210083011,131210083011,"Block Group 1, Census Tract 83.01, Fulton County, Georgia",1499,372,19404
195,1500000US131210083012,131210083012,"Block Group 2, Census Tract 83.01, Fulton County, Georgia",1057,421,12507
196,1500000US131210083021,131210083021,"Block Group 1, Census Tract 83.02, Fulton County, Georgia",626,179,14715
197,1500000US131210083022,131210083022,"Block Group 2, Census Tract 83.02, Fulton County, Georgia",1027,193,20621
198,1500000US131210084001,131210084001,"Block Group 1, Census Tract 84, Fulton County, Georgia",1018,322,20768
199,1500000US131210084002,131210084002,"Block Group 2, Census Tract 84, Fulton County, Georgia",753,274,13585
200,1500000US131210084003,131210084003,"Block Group 3, Census Tract 84, Fulton County, Georgia",1014,330,16536
201,1500000US131210085001,131210085001,"Block Group 1, Census Tract 85, Fulton County, Georgia",533,252,15230
202,1500000US131210085002,131210085002,"Block Group 2, Census Tract 85, Fulton County, Georgia",713,233,15991
203,1500000US131210085003,131210085003,"Block Group 3, Census Tract 85, Fulton County, Georgia",1300,472,17408
204,1500000US131210086011,131210086011,"Block Group 1, Census Tract 86.01, Fulton County, Georgia",1758,402,6919
205,1500000US131210086012,131210086012,"Block Group 2, Census Tract 86.01, Fulton County, Georgia",686,270,20656
206,1500000US131210086013,131210086013,"Block Group 3, Census Tract 86.01, Fulton County, Georgia",1177,297,15079
207,1500000US131210086014,131210086014,"Block Group 4, Census Tract 86.01, Fulton County, Georgia",322,130,17237
208,1500000US131210086021,131210086021,"Block Group 1, Census Tract 86.02, Fulton County, Georgia",1025,215,20822
209,1500000US131210086022,131210086022,"Block Group 2, Census Tract 86.02, Fulton County, Georgia",323,140,15842
210,1500000US131210087001,131210087001,"Block Group 1, Census Tract 87, Fulton County, Georgia",834,308,19348
211,1500000US131210087002,131210087002,"Block Group 2, Census Tract 87, Fulton County, Georgia",743,355,13483
212,1500000US131210087003,131210087003,"Block Group 3, Census Tract 87, Fulton County, Georgia",1813,743,18760
213,1500000US131210087004,131210087004,"Block Group 4, Census Tract 87, Fulton County, Georgia",1788,327,28222
214,1500000US131210088001,131210088001,"Block Group 1, Census Tract 88, Fulton County, Georgia",3491,590,46594
215,1500000US131210088002,131210088002,"Block Group 2, Census Tract 88, Fulton County, Georgia",1174,337,47471
216,1500000US131210089021,131210089021,"Block Group 1, Census Tract 89.02, Fulton County, Georgia",1938,353,49102
217,1500000US131210089022,131210089022,"Block Group 2, Census Tract 89.02, Fulton County, Georgia",738,234,44675
218,1500000US131210089023,131210089023,"Block Group 3, Census Tract 89.02, Fulton County, Georgia",1740,426,38870
219,1500000US131210089024,131210089024,"Block Group 4, Census Tract 89.02, Fulton County, Georgia",2350,536,39170
220,1500000US131210089031,131210089031,"Block Group 1, Census Tract 89.03, Fulton County, Georgia",1824,337,36497
221,1500000US131210089041,131210089041,"Block Group 1, Census Tract 89.04, Fulton County, Georgia",1243,234,75658
222,1500000US131210089042,131210089042,"Block Group 2, Census Tract 89.04, Fulton County, Georgia",1866,317,43265
223,1500000US131210089043,131210089043,"Block Group 3, Census Tract 89.04, Fulton County, Georgia",1780,311,65822
224,1500000US131210090001,131210090001,"Block Group 1, Census Tract 90, Fulton County, Georgia",1443,207,86330
225,1500000US131210090002,131210090002,"Block Group 2, Census Tract 90, Fulton County, Georgia",1789,255,80306
226,1500000US131210090003,131210090003,"Block Group 3, Census Tract 90, Fulton County, Georgia",2016,295,51762
227,1500000US131210091011,131210091011,"Block Group 1, Census Tract 91.01, Fulton County, Georgia",1139,210,57938
228,1500000US131210091012,131210091012,"Block Group 2, Census Tract 91.01, Fulton County, Georgia",1553,339,63987
229,1500000US131210091013,131210091013,"Block Group 3, Census Tract 91.01, Fulton County, Georgia",604,271,52114
230,1500000US131210091014,131210091014,"Block Group 4, Census Tract 91.01, Fulton County, Georgia",1255,319,94871
231,1500000US131210091021,131210091021,"Block Group 1, Census Tract 91.02, Fulton County, Georgia",625,241,110831
232,1500000US131210091022,131210091022,"Block Group 2, Census Tract 91.02, Fulton County, Georgia",745,262,60881
233,1500000US131210091023,131210091023,"Block Group 3, Census Tract 91.02, Fulton County, Georgia",1790,306,77729
234,1500000US131210092001,131210092001,"Block Group 1, Census Tract 92, Fulton County, Georgia",2820,467,48134
235,1500000US131210092002,131210092002,"Block Group 2, Census Tract 92, Fulton County, Georgia",2269,542,26518
236,1500000US131210092003,131210092003,"Block Group 3, Census Tract 92, Fulton County, Georgia",1711,382,49185
237,1500000US131210093001,131210093001,"Block Group 1, Census Tract 93, Fulton County, Georgia",1034,306,67205
238,1500000US131210093002,131210093002,"Block Group 2, Census Tract 93, Fulton County, Georgia",1379,263,57147
239,1500000US131210093003,131210093003,"Block Group 3, Census Tract 93, Fulton County, Georgia",1614,303,66546
240,1500000US131210093004,131210093004,"Block Group 4, Census Tract 93, Fulton County, Georgia",889,281,87065
241,1500000US131210094021,131210094021,"Block Group 1, Census Tract 94.02, Fulton County, Georgia",3184,411,46081
242,1500000US131210094022,131210094022,"Block Group 2, Census Tract 94.02, Fulton County, Georgia",1773,369,45618
243,1500000US131210094031,131210094031,"Block Group 1, Census Tract 94.03, Fulton County, Georgia",2402,384,32796
244,1500000US131210094032,131210094032,"Block Group 2, Census Tract 94.03, Fulton County, Georgia",1396,382,37106
245,1500000US131210094033,131210094033,"Block Group 3, Census Tract 94.03, Fulton County, Georgia",1035,339,29252
246,1500000US131210094041,131210094041,"Block Group 1, Census Tract 94.04, Fulton County, Georgia",2333,407,81271
247,1500000US131210094042,131210094042,"Block Group 2, Census Tract 94.04, Fulton County, Georgia",1838,316,65181
248,1500000US131210094043,131210094043,"Block Group 3, Census Tract 94.04, Fulton County, Georgia",304,200,97375
249,1500000US131210095011,131210095011,"Block Group 1, Census Tract 95.01, Fulton County, Georgia",435,111,110289
250,1500000US131210095012,131210095012,"Block Group 2, Census Tract 95.01, Fulton County, Georgia",1933,311,117257
251,1500000US131210095013,131210095013,"Block Group 3, Census Tract 95.01, Fulton County, Georgia",1263,202,142039
252,1500000US131210095021,131210095021,"Block Group 1, Census Tract 95.02, Fulton County, Georgia",736,254,65956
253,1500000US131210095022,131210095022,"Block Group 2, Census Tract 95.02, Fulton County, Georgia",153,130,24302
254,1500000US131210095023,131210095023,"Block Group 3, Census Tract 95.02, Fulton County, Georgia",1447,405,100894
255,1500000US131210095024,131210095024,"Block Group 4, Census Tract 95.02, Fulton County, Georgia",1256,288,56823
256,1500000US131210096011,131210096011,"Block Group 1, Census Tract 96.01, Fulton County, Georgia",1027,170,90041
257,1500000US131210096012,131210096012,"Block Group 2, Census Tract 96.01, Fulton County, Georgia",1643,224,50826
258,1500000US131210096021,131210096021,"Block Group 1, Census Tract 96.02, Fulton County, Georgia",1377,312,66885
259,1500000US131210096022,131210096022,"Block Group 2, Census Tract 96.02, Fulton County, Georgia",1971,277,91043
260,1500000US131210096023,131210096023,"Block Group 3, Census Tract 96.02, Fulton County, Georgia",1605,357,72052
261,1500000US131210096031,131210096031,"Block Group 1, Census Tract 96.03, Fulton County, Georgia",1293,224,78521
262,1500000US131210096032,131210096032,"Block Group 2, Census Tract 96.03, Fulton County, Georgia",1409,275,97631
263,1500000US131210096033,131210096033,"Block Group 3, Census Tract 96.03, Fulton County, Georgia",1699,357,85816
